Unnamed: 0,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,avg_total_score
333,female,group A,some college,free/reduced,completed,single,sometimes,no,4.0,private,< 5,52,67,66,62.0
352,male,group D,some college,free/reduced,none,married,sometimes,no,3.0,school_bus,5 - 10,59,52,50,54.0
364,male,group B,some college,free/reduced,completed,single,regularly,no,4.0,school_bus,5 - 10,72,71,61,68.0
379,female,group D,associate's degree,free/reduced,none,divorced,sometimes,no,2.0,school_bus,< 5,65,73,75,71.0
394,female,group C,some college,free/reduced,none,married,never,no,3.0,school_bus,5 - 10,38,49,47,45.0
408,female,group E,master's degree,free/reduced,none,married,never,no,1.0,school_bus,5 - 10,63,81,74,73.0
410,male,group D,high school,standard,none,single,regularly,no,2.0,school_bus,< 5,70,59,56,62.0
510,female,group D,some high school,standard,none,married,regularly,no,2.0,school_bus,> 10,80,95,96,90.0
511,female,group B,some college,standard,none,married,sometimes,no,3.0,school_bus,5 - 10,54,67,61,61.0
512,female,group C,some high school,free/reduced,none,single,regularly,no,3.0,private,5 - 10,61,74,69,68.0
601,male,group D,associate's degree,standard,none,single,sometimes,no,4.0,school_bus,5 - 10,98,89,90,92.0
634,female,group E,associate's degree,standard,none,married,sometimes,no,3.0,school_bus,5 - 10,86,97,89,91.0
667,male,group D,high school,free/reduced,none,married,regularly,no,3.0,school_bus,> 10,80,74,74,76.0
693,male,group D,high school,standard,completed,single,regularly,no,3.0,private,5 - 10,70,59,61,63.0
696,female,group D,some college,free/reduced,none,married,sometimes,no,1.0,private,> 10,51,57,58,55.0
741,male,group A,some college,free/reduced,none,married,sometimes,no,4.0,private,5 - 10,52,49,49,50.0
758,female,group D,bachelor's degree,free/reduced,none,divorced,regularly,no,3.0,private,< 5,66,89,90,82.0
763,male,group C,bachelor's degree,standard,none,single,sometimes,no,1.0,school_bus,5 - 10,90,95,85,90.0
799,male,group E,bachelor's degree,free/reduced,none,married,regularly,no,1.0,school_bus,5 - 10,60,59,52,57.0
885,female,group C,some high school,standard,completed,married,sometimes,no,2.0,private,< 5,73,88,87,83.0
928,male,group B,some high school,standard,completed,widowed,sometimes,no,2.0,private,5 - 10,56,57,54,56.0
934,male,group D,high school,standard,none,married,regularly,no,5.0,private,< 5,69,67,60,65.0
938,female,group E,bachelor's degree,free/reduced,none,single,sometimes,no,1.0,private,< 5,69,78,81,76.0
992,female,group E,bachelor's degree,standard,none,married,sometimes,no,2.0,school_bus,> 10,74,73,68,72.0
42,female,group C,associate's degree,free/reduced,none,married,sometimes,no,3.0,school_bus,< 5,71,78,80,76.0
83,female,group C,master's degree,free/reduced,completed,married,regularly,no,5.0,school_bus,5 - 10,47,60,58,55.0
100,male,group D,master's degree,standard,none,married,regularly,no,1.0,private,< 5,80,82,75,79.0
106,female,group B,associate's degree,standard,none,single,sometimes,no,2.0,school_bus,5 - 10,55,66,65,62.0
107,female,group C,associate's degree,standard,completed,single,sometimes,no,1.0,school_bus,> 10,52,68,67,62.0
128,female,group C,some college,standard,none,married,sometimes,no,2.0,school_bus,< 5,67,77,74,73.0
149,female,group E,some high school,standard,none,married,never,no,5.0,private,< 5,55,57,54,55.0
157,female,group B,master's degree,free/reduced,none,divorced,never,no,3.0,school_bus,5 - 10,53,72,69,65.0
159,male,group D,associate's degree,free/reduced,completed,married,sometimes,no,1.0,private,5 - 10,56,55,58,56.0
172,male,group D,high school,free/reduced,none,married,never,no,4.0,school_bus,5 - 10,62,60,58,60.0
205,female,group B,some high school,standard,completed,single,sometimes,no,2.0,private,5 - 10,83,90,94,89.0
260,female,group C,high school,standard,completed,married,sometimes,no,1.0,private,5 - 10,61,67,73,67.0
320,female,group E,some high school,standard,completed,married,never,no,2.0,school_bus,5 - 10,80,78,78,79.0
370,male,group D,bachelor's degree,free/reduced,completed,married,sometimes,no,5.0,school_bus,5 - 10,54,59,58,57.0
500,male,group B,some college,standard,completed,divorced,sometimes,no,1.0,school_bus,5 - 10,61,53,50,55.0
527,female,group B,associate's degree,standard,none,single,regularly,no,2.0,school_bus,5 - 10,66,77,77,73.0
543,female,group D,high school,free/reduced,completed,married,sometimes,no,3.0,private,5 - 10,63,77,78,73.0
580,male,group C,master's degree,standard,none,widowed,regularly,no,1.0,private,5 - 10,80,71,76,76.0
581,male,group C,some college,free/reduced,none,married,sometimes,no,3.0,school_bus,5 - 10,49,46,41,45.0
585,male,group D,some high school,standard,none,single,sometimes,no,1.0,school_bus,5 - 10,58,59,58,58.0
672,male,group A,high school,standard,none,widowed,never,no,4.0,private,< 5,61,67,61,63.0
714,male,group D,bachelor's degree,free/reduced,none,married,sometimes,no,1.0,private,5 - 10,61,63,60,61.0
722,female,group E,bachelor's degree,standard,none,married,never,no,5.0,private,5 - 10,64,62,62,63.0
891,male,group C,some college,standard,completed,married,sometimes,no,1.0,private,5 - 10,84,82,80,82.0
969,female,group A,some college,standard,none,married,regularly,no,1.0,school_bus,5 - 10,51,64,63,59.0
7,female,group B,master's degree,standard,none,married,regularly,no,2.0,school_bus,5 - 10,52,62,67,60.0
32,male,group E,bachelor's degree,standard,completed,single,sometimes,no,2.0,school_bus,> 10,75,66,67,69.0
36,male,group C,some college,standard,none,married,sometimes,no,3.0,school_bus,< 5,44,47,42,44.0
67,male,group C,some high school,free/reduced,none,widowed,sometimes,no,4.0,school_bus,> 10,63,66,58,62.0
68,female,group C,bachelor's degree,free/reduced,none,single,sometimes,no,1.0,school_bus,5 - 10,52,72,68,64.0
105,female,group D,some college,standard,none,married,regularly,no,3.0,school_bus,< 5,55,65,62,61.0
137,female,group C,some college,free/reduced,none,single,sometimes,no,1.0,private,5 - 10,44,52,58,51.0
141,male,group D,associate's degree,standard,none,single,sometimes,no,4.0,private,< 5,80,69,69,73.0
149,female,group B,high school,standard,none,married,sometimes,no,3.0,private,5 - 10,58,72,65,65.0
173,male,group A,high school,standard,none,married,regularly,no,1.0,private,5 - 10,62,54,53,56.0
176,female,group C,bachelor's degree,free/reduced,none,married,sometimes,no,3.0,school_bus,5 - 10,52,68,66,62.0
182,male,group C,some high school,standard,none,single,regularly,no,1.0,private,< 5,69,60,57,62.0
231,male,group D,associate's degree,standard,completed,married,regularly,no,3.0,private,< 5,59,47,54,53.0
334,male,group D,high school,standard,none,married,sometimes,no,2.0,private,> 10,56,44,47,49.0
348,male,group D,some college,standard,completed,married,regularly,no,1.0,school_bus,< 5,70,63,67,67.0
372,male,group C,some college,free/reduced,none,married,sometimes,no,3.0,school_bus,5 - 10,76,75,75,75.0
433,female,group D,high school,standard,none,married,regularly,no,2.0,private,> 10,67,74,81,74.0
450,female,group C,some high school,standard,completed,married,regularly,no,1.0,school_bus,< 5,42,58,56,52.0
489,female,group C,some college,free/reduced,completed,single,sometimes,no,2.0,school_bus,5 - 10,58,62,72,64.0
551,female,group C,some high school,standard,completed,single,sometimes,no,3.0,private,< 5,60,69,69,66.0
619,male,group C,bachelor's degree,standard,none,married,regularly,no,4.0,school_bus,5 - 10,56,49,53,53.0
682,male,group B,some college,free/reduced,none,single,never,no,2.0,private,5 - 10,56,58,48,54.0
695,female,group D,associate's degree,standard,none,married,regularly,no,5.0,private,5 - 10,71,76,76,74.0
747,female,group C,associate's degree,free/reduced,completed,married,regularly,no,3.0,school_bus,< 5,75,79,85,80.0
751,male,group C,some college,standard,completed,single,regularly,no,1.0,school_bus,< 5,46,44,47,46.0
799,female,group E,some college,standard,completed,married,sometimes,no,2.0,private,> 10,72,76,78,75.0
803,male,group C,some college,standard,completed,married,regularly,no,5.0,private,5 - 10,65,51,59,58.0
925,female,group B,some high school,free/reduced,completed,married,sometimes,no,4.0,school_bus,< 5,52,58,56,55.0
929,female,group C,associate's degree,standard,completed,married,never,no,2.0,private,5 - 10,74,90,89,84.0
943,male,group C,master's degree,standard,completed,married,regularly,no,1.0,school_bus,5 - 10,86,84,84,85.0
958,female,group D,some college,standard,none,married,sometimes,no,3.0,private,> 10,69,78,79,75.0
7,male,group C,master's degree,standard,none,divorced,regularly,no,1.0,school_bus,< 5,54,47,47,49.0
16,male,group D,some college,standard,none,married,sometimes,no,1.0,school_bus,< 5,97,92,87,92.0
29,female,group C,bachelor's degree,standard,none,married,sometimes,no,2.0,private,< 5,63,84,82,76.0
64,female,group C,some high school,standard,none,single,sometimes,no,2.0,school_bus,5 - 10,72,80,81,78.0
165,male,group B,some college,standard,completed,married,regularly,no,2.0,school_bus,5 - 10,92,86,85,88.0
171,male,group C,some high school,free/reduced,completed,divorced,sometimes,no,2.0,school_bus,< 5,63,58,57,59.0
172,female,group A,associate's degree,standard,none,married,never,no,1.0,school_bus,< 5,55,61,60,59.0
197,male,group A,some high school,standard,completed,married,sometimes,no,5.0,private,> 10,79,73,73,75.0
224,female,group B,associate's degree,standard,completed,married,sometimes,no,1.0,private,> 10,51,59,67,59.0
241,male,group B,some college,standard,none,married,regularly,no,4.0,private,5 - 10,85,86,86,86.0
247,female,group B,bachelor's degree,standard,none,married,never,no,3.0,private,5 - 10,79,93,88,87.0
259,female,group C,associate's degree,standard,none,married,sometimes,no,5.0,school_bus,5 - 10,78,87,91,85.0
366,male,group B,high school,standard,none,married,sometimes,no,3.0,private,> 10,72,66,65,68.0
411,male,group D,some college,free/reduced,completed,single,sometimes,no,3.0,school_bus,< 5,76,71,73,73.0
412,male,group D,bachelor's degree,standard,none,married,never,no,2.0,private,> 10,59,62,60,60.0
414,female,group A,some college,standard,completed,divorced,regularly,no,3.0,private,> 10,83,89,92,88.0
431,female,group E,associate's degree,standard,none,married,sometimes,no,2.0,school_bus,5 - 10,68,63,67,66.0
436,female,group E,some college,standard,none,single,sometimes,no,2.0,private,< 5,57,65,62,61.0
450,male,group C,some high school,free/reduced,none,married,sometimes,no,2.0,private,> 10,56,50,46,51.0
605,female,group D,some college,free/reduced,completed,married,sometimes,no,1.0,school_bus,> 10,59,68,73,67.0
658,female,group E,bachelor's degree,standard,none,single,regularly,no,3.0,school_bus,5 - 10,78,77,83,79.0
687,male,group C,high school,free/reduced,none,divorced,sometimes,no,4.0,private,< 5,54,55,53,54.0
720,male,group E,some high school,standard,none,married,regularly,no,3.0,private,> 10,78,65,59,67.0
725,male,group C,some high school,free/reduced,completed,married,sometimes,no,2.0,private,> 10,63,64,63,63.0
797,male,group A,associate's degree,standard,completed,single,sometimes,no,3.0,school_bus,< 5,66,70,70,69.0
856,female,group B,high school,standard,completed,married,sometimes,no,3.0,private,< 5,71,85,81,79.0
863,female,group C,some college,free/reduced,none,divorced,regularly,no,3.0,private,< 5,44,65,52,54.0
879,male,group C,associate's degree,standard,none,divorced,regularly,no,1.0,school_bus,> 10,67,59,56,61.0
968,female,group E,master's degree,free/reduced,completed,married,sometimes,no,3.0,private,5 - 10,73,81,84,79.0
973,male,group A,bachelor's degree,free/reduced,completed,married,never,no,2.0,private,5 - 10,79,74,76,76.0
975,male,group E,some high school,standard,none,married,regularly,no,2.0,school_bus,< 5,94,74,66,78.0
3,female,group A,high school,standard,none,married,never,no,2.0,school_bus,> 10,61,74,70,68.0
37,male,group E,associate's degree,standard,completed,single,sometimes,no,3.0,school_bus,< 5,66,65,64,65.0
84,male,group A,associate's degree,free/reduced,none,married,sometimes,no,4.0,private,5 - 10,58,64,58,60.0
115,female,group C,associate's degree,free/reduced,none,married,regularly,no,2.0,school_bus,5 - 10,71,82,72,75.0
125,female,group D,some college,free/reduced,none,married,sometimes,no,4.0,private,5 - 10,58,60,62,60.0
133,male,group A,some college,free/reduced,none,single,never,no,1.0,school_bus,< 5,53,54,46,51.0
171,male,group D,high school,free/reduced,completed,married,never,no,3.0,school_bus,< 5,49,52,57,53.0
230,male,group C,high school,standard,completed,married,sometimes,no,1.0,school_bus,5 - 10,88,80,77,82.0
232,male,group C,associate's degree,free/reduced,none,single,regularly,no,5.0,school_bus,> 10,79,75,70,75.0
297,female,group D,high school,standard,completed,married,sometimes,no,1.0,school_bus,5 - 10,69,85,81,78.0
298,male,group D,some college,standard,completed,married,sometimes,no,3.0,private,5 - 10,66,52,53,57.0
317,male,group D,high school,free/reduced,none,married,sometimes,no,1.0,private,< 5,70,63,62,65.0
424,male,group E,some high school,free/reduced,none,single,regularly,no,3.0,private,5 - 10,72,63,63,66.0
436,female,group C,bachelor's degree,standard,none,married,regularly,no,1.0,school_bus,5 - 10,65,82,78,75.0
475,male,group D,bachelor's degree,free/reduced,completed,married,sometimes,no,1.0,private,< 5,53,64,58,58.0
489,female,group D,master's degree,free/reduced,none,married,regularly,no,3.0,private,5 - 10,56,68,68,64.0
520,male,group C,some college,free/reduced,completed,single,regularly,no,2.0,school_bus,5 - 10,64,64,61,63.0
548,female,group C,some college,standard,none,married,sometimes,no,3.0,private,> 10,80,85,78,81.0
557,male,group C,some college,standard,none,single,regularly,no,1.0,private,5 - 10,62,59,59,60.0
637,female,group C,associate's degree,standard,none,married,sometimes,no,1.0,private,5 - 10,59,67,67,64.0
708,male,group C,master's degree,free/reduced,completed,single,sometimes,no,5.0,school_bus,< 5,80,88,85,84.0
755,female,group C,some high school,standard,none,married,sometimes,no,4.0,private,5 - 10,46,50,45,47.0
804,male,group B,associate's degree,standard,none,married,regularly,no,3.0,private,> 10,53,41,43,46.0
815,male,group C,some college,standard,none,widowed,regularly,no,1.0,private,< 5,50,47,40,46.0
816,female,group E,some high school,free/reduced,none,married,sometimes,no,3.0,school_bus,< 5,60,61,57,59.0
833,male,group D,some college,free/reduced,none,single,sometimes,no,4.0,private,5 - 10,75,66,63,68.0
849,male,group D,some college,free/reduced,none,married,sometimes,no,2.0,school_bus,< 5,67,71,70,69.0
890,male,group E,some high school,free/reduced,none,married,regularly,no,2.0,school_bus,> 10,73,64,65,67.0
919,male,group D,some college,standard,none,married,sometimes,no,1.0,school_bus,< 5,85,83,90,86.0
937,male,group C,some college,free/reduced,completed,single,sometimes,no,4.0,school_bus,< 5,62,70,68,67.0
19,female,group D,master's degree,standard,none,married,sometimes,no,1.0,private,< 5,80,96,100,92.0
49,female,group B,bachelor's degree,standard,completed,single,regularly,no,5.0,private,5 - 10,78,83,89,83.0
89,female,group E,some college,standard,none,married,never,no,1.0,school_bus,< 5,76,86,79,80.0
149,female,group B,some college,standard,completed,single,sometimes,no,2.0,school_bus,5 - 10,39,51,48,46.0
156,male,group D,associate's degree,standard,completed,divorced,sometimes,no,1.0,school_bus,5 - 10,64,76,78,73.0
166,female,group E,some high school,standard,none,married,sometimes,no,1.0,school_bus,5 - 10,57,58,55,57.0
270,female,group C,some college,standard,none,single,sometimes,no,3.0,private,5 - 10,74,91,84,83.0
299,male,group C,associate's degree,standard,completed,married,regularly,no,4.0,school_bus,5 - 10,77,72,76,75.0
300,female,group C,associate's degree,standard,none,married,sometimes,no,1.0,private,< 5,76,74,69,73.0
324,female,group D,some college,standard,none,divorced,regularly,no,5.0,private,< 5,62,69,62,64.0
349,female,group C,some high school,free/reduced,none,married,sometimes,no,5.0,private,5 - 10,74,78,73,75.0
351,male,group C,high school,standard,completed,married,sometimes,no,3.0,school_bus,< 5,76,74,67,72.0
387,male,group C,bachelor's degree,free/reduced,none,single,sometimes,no,1.0,school_bus,5 - 10,59,55,46,53.0
391,female,group B,some high school,standard,completed,married,never,no,1.0,school_bus,5 - 10,53,53,59,55.0
426,male,group D,some college,standard,none,single,regularly,no,3.0,school_bus,5 - 10,62,70,65,66.0
430,female,group B,master's degree,free/reduced,none,married,regularly,no,2.0,private,> 10,70,73,79,74.0
452,female,group C,some high school,standard,completed,married,regularly,no,3.0,school_bus,< 5,68,84,82,78.0
457,female,group B,high school,standard,none,single,sometimes,no,2.0,school_bus,> 10,60,74,65,66.0
515,female,group C,associate's degree,standard,none,married,sometimes,no,1.0,private,> 10,53,56,55,55.0
517,male,group C,associate's degree,free/reduced,completed,single,regularly,no,1.0,private,< 5,85,86,85,85.0
525,male,group B,some college,free/reduced,none,single,sometimes,no,1.0,school_bus,< 5,71,70,64,68.0
582,female,group E,high school,standard,none,married,regularly,no,2.0,school_bus,< 5,60,68,69,66.0
593,female,group B,some high school,standard,none,single,regularly,no,4.0,private,5 - 10,73,88,82,81.0
595,male,group C,associate's degree,standard,none,married,regularly,no,3.0,school_bus,< 5,72,59,58,63.0
629,male,group B,associate's degree,standard,completed,married,sometimes,no,1.0,school_bus,5 - 10,77,72,77,75.0
636,female,group B,some college,standard,completed,married,sometimes,no,3.0,private,5 - 10,74,82,86,81.0
640,female,group B,master's degree,standard,none,married,sometimes,no,1.0,school_bus,> 10,76,94,94,88.0
667,male,group D,associate's degree,standard,none,divorced,regularly,no,2.0,private,5 - 10,57,40,51,49.0
779,male,group D,associate's degree,free/reduced,completed,married,sometimes,no,4.0,school_bus,> 10,77,82,78,79.0
822,male,group E,some high school,free/reduced,none,single,never,no,3.0,private,< 5,63,58,48,56.0
828,female,group B,high school,standard,none,married,regularly,no,2.0,private,< 5,62,60,59,60.0
830,female,group C,high school,standard,none,single,sometimes,no,5.0,private,< 5,81,77,75,78.0
848,female,group B,some high school,standard,none,married,sometimes,no,4.0,private,> 10,76,79,73,76.0
867,male,group D,high school,standard,none,married,regularly,no,1.0,private,< 5,68,63,62,64.0
874,male,group E,high school,standard,completed,single,sometimes,no,1.0,private,< 5,75,65,66,69.0
878,female,group E,bachelor's degree,standard,none,single,regularly,no,1.0,private,5 - 10,77,73,74,75.0
886,male,group B,some high school,standard,none,married,regularly,no,2.0,private,> 10,44,43,44,44.0
924,male,group C,high school,standard,none,married,sometimes,no,4.0,school_bus,> 10,73,88,75,79.0
927,female,group E,associate's degree,standard,none,single,regularly,no,2.0,private,< 5,80,86,80,82.0
32,male,group C,high school,standard,none,single,sometimes,no,3.0,school_bus,5 - 10,49,53,44,49.0
33,male,group D,some high school,standard,completed,married,regularly,no,5.0,private,< 5,68,62,67,66.0
83,male,group A,bachelor's degree,standard,none,married,never,no,1.0,private,> 10,69,53,54,59.0
97,female,group B,some college,standard,none,married,sometimes,no,1.0,private,< 5,48,53,48,50.0
179,female,group E,associate's degree,standard,completed,single,never,no,2.0,school_bus,5 - 10,63,76,78,72.0
209,male,group C,associate's degree,standard,none,married,sometimes,no,1.0,school_bus,5 - 10,56,66,57,60.0
215,female,group B,master's degree,standard,none,married,sometimes,no,1.0,private,5 - 10,56,66,66,63.0
230,female,group A,high school,standard,none,married,regularly,no,3.0,school_bus,5 - 10,54,63,57,58.0
236,female,group B,some college,free/reduced,completed,single,sometimes,no,2.0,school_bus,> 10,67,73,70,70.0
356,female,group D,high school,standard,none,single,sometimes,no,2.0,school_bus,5 - 10,82,86,84,84.0
379,female,group C,associate's degree,free/reduced,none,married,never,no,1.0,school_bus,5 - 10,73,90,81,81.0
394,male,group C,associate's degree,standard,none,married,regularly,no,1.0,school_bus,< 5,75,77,80,77.0
450,female,group C,associate's degree,free/reduced,none,married,sometimes,no,1.0,school_bus,5 - 10,73,71,75,73.0
471,female,group D,high school,free/reduced,none,married,regularly,no,1.0,private,< 5,51,61,55,56.0
520,male,group B,associate's degree,standard,completed,married,never,no,1.0,school_bus,5 - 10,85,81,81,82.0
561,female,group D,some high school,standard,none,single,sometimes,no,4.0,private,< 5,76,86,82,81.0
576,male,group A,high school,free/reduced,none,married,regularly,no,4.0,school_bus,5 - 10,50,62,59,57.0
613,female,group C,some college,standard,completed,divorced,regularly,no,2.0,school_bus,5 - 10,77,95,90,87.0
669,female,group B,associate's degree,free/reduced,none,married,sometimes,no,1.0,school_bus,5 - 10,41,53,51,48.0
720,male,group B,master's degree,standard,none,married,regularly,no,3.0,school_bus,< 5,56,56,53,55.0
741,female,group C,high school,free/reduced,none,single,regularly,no,2.0,school_bus,< 5,67,83,80,77.0
743,male,group C,high school,standard,none,married,sometimes,no,2.0,private,5 - 10,82,76,76,78.0
847,female,group E,high school,standard,none,single,sometimes,no,1.0,school_bus,> 10,51,62,59,57.0
855,female,group D,bachelor's degree,standard,completed,single,sometimes,no,1.0,school_bus,< 5,77,89,88,85.0
868,male,group E,high school,free/reduced,completed,divorced,never,no,3.0,school_bus,5 - 10,73,66,66,68.0
908,female,group C,some high school,free/reduced,none,married,never,no,3.0,school_bus,5 - 10,59,71,71,67.0
932,female,group A,some college,free/reduced,none,single,never,no,1.0,school_bus,> 10,58,63,60,60.0
934,female,group D,associate's degree,free/reduced,none,single,regularly,no,2.0,school_bus,> 10,57,61,60,59.0
964,male,group A,master's degree,free/reduced,none,divorced,sometimes,no,1.0,school_bus,< 5,79,81,76,79.0
979,male,group D,some college,standard,none,divorced,regularly,no,2.0,school_bus,5 - 10,87,79,77,81.0
6,male,group D,bachelor's degree,free/reduced,completed,divorced,regularly,no,3.0,school_bus,> 10,71,70,76,72.0
20,male,group B,high school,standard,completed,married,sometimes,no,3.0,school_bus,5 - 10,78,69,74,74.0
34,male,group C,master's degree,standard,completed,married,sometimes,no,3.0,school_bus,5 - 10,88,83,90,87.0
83,female,group B,bachelor's degree,free/reduced,none,married,sometimes,no,2.0,school_bus,5 - 10,41,64,59,55.0
93,male,group D,some high school,standard,none,single,sometimes,no,4.0,school_bus,5 - 10,66,67,63,65.0
124,female,group D,some college,standard,none,married,sometimes,no,5.0,school_bus,5 - 10,64,68,65,66.0
196,male,group E,some college,free/reduced,completed,married,sometimes,no,2.0,private,< 5,92,89,85,89.0
204,male,group C,bachelor's degree,standard,none,single,regularly,no,2.0,school_bus,5 - 10,74,76,72,74.0
228,male,group C,associate's degree,standard,completed,single,regularly,no,4.0,school_bus,5 - 10,80,77,80,79.0
234,female,group C,high school,standard,completed,married,sometimes,no,1.0,private,5 - 10,62,69,70,67.0
265,female,group E,associate's degree,free/reduced,completed,married,regularly,no,1.0,private,> 10,76,85,86,82.0
344,female,group C,associate's degree,standard,completed,divorced,sometimes,no,1.0,school_bus,5 - 10,68,67,79,71.0
370,female,group C,some college,free/reduced,completed,married,regularly,no,1.0,private,< 5,54,63,68,62.0
421,male,group C,some high school,standard,none,married,sometimes,no,2.0,school_bus,< 5,51,53,48,51.0
476,female,group A,some college,free/reduced,none,single,regularly,no,2.0,private,5 - 10,60,61,64,62.0
505,female,group D,associate's degree,free/reduced,none,single,sometimes,no,2.0,private,> 10,65,74,75,71.0
529,female,group C,high school,free/reduced,none,single,never,no,2.0,school_bus,5 - 10,56,50,46,51.0
556,female,group C,bachelor's degree,free/reduced,none,married,sometimes,no,1.0,private,> 10,49,69,62,60.0
566,male,group D,some high school,standard,completed,married,sometimes,no,4.0,school_bus,5 - 10,71,64,67,67.0
574,male,group B,some college,standard,none,married,regularly,no,2.0,school_bus,< 5,65,56,51,57.0
641,male,group C,some college,standard,none,married,sometimes,no,1.0,private,5 - 10,92,76,79,82.0
653,female,group C,bachelor's degree,standard,completed,married,sometimes,no,4.0,school_bus,> 10,60,56,67,61.0
666,female,group C,some high school,standard,none,married,never,no,1.0,private,< 5,49,63,53,55.0
701,male,group B,bachelor's degree,standard,completed,divorced,sometimes,no,2.0,school_bus,< 5,62,62,65,63.0
740,male,group C,some high school,standard,none,divorced,sometimes,no,3.0,school_bus,5 - 10,67,61,60,63.0
750,female,group A,bachelor's degree,standard,none,single,sometimes,no,1.0,school_bus,5 - 10,61,69,61,64.0
752,male,group C,high school,free/reduced,none,married,regularly,no,3.0,private,5 - 10,60,46,41,49.0
765,female,group B,bachelor's degree,free/reduced,completed,married,sometimes,no,3.0,school_bus,5 - 10,57,75,80,71.0
812,male,group C,some high school,standard,completed,married,regularly,no,1.0,school_bus,5 - 10,53,47,47,49.0
824,male,group D,high school,standard,completed,married,regularly,no,3.0,school_bus,5 - 10,67,66,67,67.0
845,female,group C,some college,free/reduced,none,married,sometimes,no,1.0,school_bus,5 - 10,75,74,78,76.0
861,female,group C,associate's degree,standard,none,single,regularly,no,2.0,school_bus,< 5,62,72,74,69.0
883,female,group E,high school,standard,completed,married,sometimes,no,4.0,school_bus,< 5,81,97,95,91.0
937,female,group C,some high school,standard,none,married,sometimes,no,1.0,school_bus,> 10,69,79,76,75.0
939,female,group D,some college,standard,none,single,regularly,no,1.0,private,> 10,64,64,72,67.0
960,male,group B,master's degree,free/reduced,completed,single,sometimes,no,5.0,school_bus,5 - 10,48,61,63,57.0
21,female,group D,some college,standard,completed,married,regularly,no,1.0,school_bus,< 5,55,70,73,66.0
63,female,group D,high school,standard,none,married,sometimes,no,2.0,private,5 - 10,56,63,68,62.0
124,male,group B,some college,free/reduced,none,divorced,sometimes,no,2.0,private,> 10,56,51,46,51.0
162,female,group A,associate's degree,standard,completed,married,regularly,no,2.0,private,5 - 10,66,78,77,74.0
172,female,group D,associate's degree,standard,none,married,never,no,1.0,school_bus,5 - 10,69,74,78,74.0
268,male,group C,some high school,standard,completed,single,regularly,no,2.0,private,5 - 10,71,72,69,71.0
319,male,group C,some high school,standard,none,divorced,regularly,no,1.0,school_bus,< 5,70,77,70,72.0
348,male,group E,high school,free/reduced,completed,married,regularly,no,3.0,private,< 5,89,86,80,85.0
378,female,group D,associate's degree,standard,completed,married,sometimes,no,1.0,private,> 10,79,83,83,82.0
387,female,group D,high school,standard,none,married,never,no,2.0,school_bus,5 - 10,81,85,87,84.0
529,female,group D,high school,standard,none,divorced,sometimes,no,1.0,private,> 10,90,89,88,89.0
546,female,group C,some high school,standard,none,married,sometimes,no,3.0,school_bus,> 10,84,96,89,90.0
594,male,group C,some college,free/reduced,completed,married,sometimes,no,1.0,school_bus,5 - 10,80,78,77,78.0
610,female,group C,associate's degree,standard,none,married,sometimes,no,3.0,private,> 10,58,61,68,62.0
673,female,group C,associate's degree,standard,none,single,sometimes,no,1.0,school_bus,> 10,79,87,88,85.0
696,male,group B,some high school,free/reduced,completed,married,sometimes,no,4.0,private,5 - 10,58,55,54,56.0
704,male,group E,high school,free/reduced,none,married,sometimes,no,1.0,school_bus,5 - 10,65,58,55,59.0
707,female,group D,some college,standard,completed,married,sometimes,no,4.0,school_bus,5 - 10,73,79,83,78.0
818,male,group D,associate's degree,free/reduced,completed,married,sometimes,no,1.0,school_bus,> 10,75,72,67,71.0
860,male,group D,associate's degree,standard,none,divorced,sometimes,no,1.0,school_bus,5 - 10,70,62,59,64.0
864,female,group C,bachelor's degree,standard,completed,single,sometimes,no,3.0,school_bus,5 - 10,45,66,70,60.0
923,female,group B,some college,standard,completed,married,sometimes,no,1.0,private,< 5,48,65,66,60.0
949,female,group C,high school,standard,completed,divorced,regularly,no,2.0,school_bus,< 5,57,71,73,67.0
982,female,group B,some college,standard,none,married,sometimes,no,1.0,school_bus,< 5,82,97,95,91.0
57,male,group D,associate's degree,standard,none,married,sometimes,no,2.0,private,5 - 10,83,81,79,81.0
79,male,group C,high school,free/reduced,none,divorced,sometimes,no,2.0,school_bus,> 10,65,68,61,65.0
132,male,group C,associate's degree,standard,completed,married,regularly,no,3.0,school_bus,5 - 10,81,61,66,69.0
196,male,group B,some high school,standard,none,married,regularly,no,2.0,private,5 - 10,83,79,78,80.0
221,female,group E,associate's degree,free/reduced,none,single,regularly,no,2.0,school_bus,< 5,71,74,75,73.0
323,male,group C,associate's degree,free/reduced,none,married,never,no,3.0,private,5 - 10,52,53,55,53.0
377,male,group E,some college,standard,none,married,sometimes,no,2.0,school_bus,5 - 10,70,65,63,66.0
394,male,group B,high school,standard,completed,married,sometimes,no,2.0,school_bus,5 - 10,56,55,55,55.0
449,male,group D,some high school,standard,none,single,never,no,1.0,school_bus,< 5,59,56,54,56.0
484,female,group B,associate's degree,free/reduced,none,single,regularly,no,2.0,school_bus,> 10,70,78,79,76.0
535,male,group B,associate's degree,free/reduced,none,single,sometimes,no,1.0,school_bus,< 5,52,56,47,52.0
546,female,group B,associate's degree,free/reduced,completed,married,never,no,2.0,school_bus,5 - 10,70,85,89,81.0
